Objects
100
,,Global Angle cup:cup,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
365,0,0.003646,-0.004475,-0.002885,-68.410255,9.154565,480.171844
366,0,0.003679,-0.004435,-0.002745,-68.406326,9.155215,480.161194
367,0,0.003688,-0.004482,-0.002887,-68.407982,9.152450,480.154724
368,0,0.003571,-0.004427,-0.002673,-68.413887,9.151737,480.157837
369,0,0.003644,-0.004437,-0.002750,-68.413918,9.156313,480.165375
370,0,0.003701,-0.004522,-0.002701,-68.418320,9.155958,480.167358
371,0,0.003562,-0.004445,-0.002807,-68.413536,9.150581,480.154724
372,0,0.003631,-0.004518,-0.002838,-68.412788,9.134124,480.154297
373,0,0.003708,-0.004483,-0.002754,-68.414093,9.146093,480.157349
374,0,0.003688,-0.004449,-0.002933,-68.413368,9.154269,480.165436
375,0,0.003583,-0.004473,-0.002762,-68.411720,9.156324,480.159729
376,0,0.003579,-0.004421,-0.002683,-68.413925,9.139610,480.150452
377,0,0.003633,-0.004452,-0.002740,-68.410446,9.147611,480.148865
378,0,0.003786,-0.004446,-0.002789,-68.414642,9.165792,480.165833
379,0,0.003672,-0.004513,-0.002783,-68.409492,9.160151,480.168427
380,0,0.003630,-0.004452,-0.002957,-68.414940,9.151081,480.168823
381,0,0.003756,-0.004451,-0.003059,-68.410812,9.148795,480.153290
382,0,0.003506,-0.004538,-0.002859,-68.411858,9.156887,480.154968
383,0,0.003706,-0.004502,-0.002823,-68.417725,9.163689,480.155212
384,0,0.003636,-0.004477,-0.002995,-68.417610,9.169640,480.160919
385,0,0.003732,-0.004457,-0.002725,-68.415009,9.159393,480.153503
386,0,0.003627,-0.004452,-0.002801,-68.407928,9.146443,480.165558
387,0,0.003584,-0.004416,-0.002857,-68.412109,9.143559,480.158264
388,0,0.003700,-0.004470,-0.002830,-68.412453,9.155907,480.160217
389,0,0.003731,-0.004662,-0.002897,-68.415802,9.159506,480.166840
390,0,0.003705,-0.004585,-0.002931,-68.422943,9.154881,480.166626
391,0,0.003663,-0.004484,-0.003055,-68.417595,9.153225,480.154205
392,0,0.003763,-0.004548,-0.002940,-68.411461,9.148780,480.155029
393,0,0.003696,-0.004482,-0.002729,-68.410675,9.159883,480.166687
394,0,0.003677,-0.004442,-0.002811,-68.416306,9.159506,480.168732
395,0,0.003728,-0.004531,-0.002862,-68.413239,9.153620,480.170319
396,0,0.003753,-0.004509,-0.002992,-68.412933,9.143897,480.163757
397,0,0.003650,-0.004554,-0.002808,-68.410103,9.142752,480.162231
398,0,0.003591,-0.004531,-0.002679,-68.415848,9.160616,480.167847
399,0,0.003545,-0.004528,-0.002657,-68.410751,9.156178,480.160034
400,0,0.003501,-0.004548,-0.002663,-68.417099,9.151715,480.158508
401,0,0.003647,-0.004650,-0.002927,-68.418343,9.145888,480.156036
402,0,0.003655,-0.004424,-0.002760,-68.424751,9.146977,480.167999
403,0,0.003614,-0.004313,-0.002757,-68.429214,9.145313,480.173065
404,0,0.003654,-0.004451,-0.002701,-68.430557,9.144494,480.169678
405,0,0.003646,-0.004547,-0.002834,-68.422852,9.151105,480.161682
406,0,0.003603,-0.004560,-0.002858,-68.431221,9.147197,480.159607
407,0,0.003486,-0.004456,-0.002929,-68.426903,9.151393,480.171814
408,0,0.003558,-0.004463,-0.002995,-68.426605,9.146803,480.156342
409,0,0.003668,-0.004406,-0.002992,-68.420845,9.150556,480.156006
410,0,0.003709,-0.004518,-0.002994,-68.427124,9.136897,480.155121
411,0,0.003679,-0.004546,-0.003029,-68.429062,9.139295,480.166901
412,0,0.003670,-0.004512,-0.002974,-68.421013,9.145092,480.166779
413,0,0.003575,-0.004474,-0.002887,-68.423439,9.134150,480.168274
414,0,0.003686,-0.004378,-0.002979,-68.424339,9.136292,480.158844
415,0,0.003845,-0.004617,-0.002925,-68.416061,9.154204,480.145782
416,0,0.003702,-0.004503,-0.002922,-68.422859,9.160589,480.154968
417,0,0.003541,-0.004535,-0.002782,-68.414185,9.153014,480.170654
418,0,0.003692,-0.004458,-0.003260,-68.414032,9.138379,480.179504
419,0,0.003629,-0.004441,-0.002928,-68.409355,9.132135,480.169525
420,0,0.003687,-0.004490,-0.002914,-68.406754,9.137763,480.154724
421,0,0.003575,-0.004465,-0.002908,-68.409081,9.157729,480.154907
422,0,0.003418,-0.004521,-0.002710,-68.410866,9.165173,480.166351
423,0,0.003631,-0.004523,-0.002884,-68.405769,9.149996,480.165466
424,0,0.003634,-0.004337,-0.002762,-68.402672,9.134314,480.154968
425,0,0.003756,-0.004436,-0.002864,-68.407639,9.150630,480.149719
426,0,0.003615,-0.004504,-0.002865,-68.415306,9.159616,480.162384
427,0,0.003614,-0.004526,-0.002837,-68.419907,9.146282,480.170593
428,0,0.003627,-0.004614,-0.003172,-68.415932,9.138579,480.167480
429,0,0.003645,-0.004585,-0.002902,-68.415375,9.142487,480.167969
430,0,0.003631,-0.004506,-0.002866,-68.417778,9.145474,480.163422
431,0,0.003445,-0.004390,-0.002721,-68.412636,9.156010,480.156647
432,0,0.003505,-0.004469,-0.002807,-68.410561,9.159813,480.156494
433,0,0.003603,-0.004427,-0.002905,-68.412979,9.151831,480.150635
434,0,0.003607,-0.004489,-0.002875,-68.406494,9.132539,480.162933
435,0,0.003688,-0.004492,-0.002849,-68.408813,9.146465,480.169586
436,0,0.003706,-0.004482,-0.002890,-68.413765,9.142023,480.168945
437,0,0.003671,-0.004505,-0.002849,-68.413773,9.154277,480.163696
438,0,0.003523,-0.004495,-0.002782,-68.410286,9.141513,480.159546
439,0,0.003693,-0.004484,-0.002906,-68.411987,9.142508,480.154541
440,0,0.003587,-0.004411,-0.002956,-68.415092,9.145058,480.155518
441,0,0.003646,-0.004430,-0.002824,-68.409561,9.139846,480.160065
442,0,0.003598,-0.004364,-0.002912,-68.414642,9.135750,480.160767
443,0,0.003604,-0.004430,-0.002993,-68.413597,9.136791,480.157898
444,0,0.003661,-0.004456,-0.002893,-68.407555,9.135345,480.156036
445,0,0.003724,-0.004497,-0.002825,-68.416908,9.144554,480.154388
446,0,0.003623,-0.004505,-0.002736,-68.414749,9.146367,480.150909
447,0,0.003549,-0.004385,-0.002765,-68.408394,9.143436,480.145203
448,0,0.003608,-0.004516,-0.002970,-68.402122,9.131084,480.146179
449,0,0.003658,-0.004529,-0.003048,-68.405304,9.139952,480.155914
450,0,0.003489,-0.004561,-0.002892,-68.409325,9.145265,480.168945
451,0,0.003608,-0.004362,-0.002830,-68.406937,9.150323,480.164246
452,0,0.003616,-0.004456,-0.003011,-68.399635,9.139215,480.161194
453,0,0.003628,-0.004466,-0.002608,-68.398491,9.149378,480.155823
454,0,0.003619,-0.004397,-0.002766,-68.404411,9.152153,480.172333
455,0,0.003630,-0.004412,-0.002694,-68.406509,9.161160,480.171326
456,0,0.003669,-0.004519,-0.002950,-68.404388,9.153102,480.163300
457,0,0.003622,-0.004490,-0.002822,-68.403671,9.156842,480.155548
458,0,0.003602,-0.004484,-0.002692,-68.412102,9.147772,480.161285
459,0,0.003618,-0.004498,-0.002770,-68.404472,9.157616,480.165588
460,0,0.003693,-0.004527,-0.002854,-68.404602,9.156222,480.172760
461,0,0.003465,-0.004529,-0.002699,-68.405792,9.150502,480.170471
462,0,0.003589,-0.004566,-0.002867,-68.405403,9.160359,480.157684
463,0,0.003648,-0.004520,-0.002784,-68.401466,9.161018,480.154785
464,0,0.003745,-0.004470,-0.002841,-68.407837,9.161205,480.168488
465,0,0.003696,-0.004597,-0.002866,-68.401695,9.154101,480.176697
466,0,0.003733,-0.004510,-0.002890,-68.407738,9.155732,480.167938
467,0,0.003753,-0.004524,-0.003030,-68.404884,9.150079,480.149780
468,0,0.003566,-0.004431,-0.002807,-68.402977,9.152925,480.164063
469,0,0.003632,-0.004410,-0.002850,-68.407326,9.157038,480.171265
470,0,0.003706,-0.004520,-0.002854,-68.400208,9.161585,480.172363
471,0,0.003661,-0.004499,-0.003003,-68.404434,9.148921,480.163116
472,0,0.003608,-0.004553,-0.002846,-68.397926,9.139309,480.167114
473,0,0.003591,-0.004548,-0.002758,-68.401909,9.147016,480.168610
474,0,0.003518,-0.004591,-0.002958,-68.404167,9.152160,480.165314
475,0,0.003667,-0.004406,-0.002826,-68.407692,9.150680,480.157776
476,0,0.003661,-0.004456,-0.002910,-68.404938,9.143641,480.153351
477,0,0.003690,-0.004510,-0.002825,-68.406105,9.160007,480.160675
478,0,0.003571,-0.004395,-0.002764,-68.408897,9.154724,480.171082
479,0,0.003647,-0.004481,-0.002881,-68.409462,9.153001,480.176544
480,0,0.003628,-0.004446,-0.002890,-68.410378,9.147528,480.164795
481,0,0.003652,-0.004540,-0.003189,-68.417427,9.150757,480.163147
482,0,0.003593,-0.004583,-0.002880,-68.418488,9.154186,480.171844
483,0,0.003501,-0.004583,-0.002757,-68.412880,9.146213,480.174377
484,0,0.003721,-0.004436,-0.002916,-68.407501,9.150545,480.167633
485,0,0.003449,-0.004535,-0.002724,-68.406517,9.127120,480.159454
486,0,0.003569,-0.004507,-0.002933,-68.416580,9.140101,480.155304
487,0,0.003647,-0.004375,-0.002997,-68.422012,9.149633,480.158478
488,0,0.003553,-0.004501,-0.002741,-68.411697,9.149098,480.168274
489,0,0.003520,-0.004461,-0.002805,-68.413727,9.137024,480.170715
490,0,0.003595,-0.004506,-0.002816,-68.415611,9.145839,480.162445
491,0,0.003606,-0.004502,-0.002787,-68.412476,9.146308,480.158752
492,0,0.003599,-0.004428,-0.002898,-68.422264,9.142482,480.156250
493,0,0.003721,-0.004360,-0.002913,-68.427589,9.150863,480.159363
494,0,0.003664,-0.004521,-0.003060,-68.421761,9.145762,480.165680
495,0,0.003625,-0.004385,-0.002965,-68.415131,9.133592,480.167633
496,0,0.003762,-0.004372,-0.003059,-68.422546,9.143776,480.163208
497,0,0.003564,-0.004528,-0.002947,-68.419037,9.150004,480.158997
498,0,0.003593,-0.004399,-0.002753,-68.430763,9.158886,480.159637
499,0,0.003456,-0.004289,-0.002708,-68.421844,9.143982,480.159058
500,0,0.003763,-0.004454,-0.002841,-68.417763,9.138920,480.159393
501,0,0.003624,-0.004352,-0.002787,-68.422844,9.150789,480.164642
502,0,0.003626,-0.004420,-0.002683,-68.420624,9.157278,480.166077
503,0,0.003617,-0.004412,-0.002761,-68.416985,9.145433,480.161133
504,0,0.003570,-0.004294,-0.002798,-68.423203,9.143909,480.158417
505,0,0.003503,-0.004534,-0.002850,-68.422218,9.135380,480.156494
506,0,0.003628,-0.004382,-0.002685,-68.426270,9.139613,480.168427
507,0,0.003689,-0.004393,-0.002789,-68.413109,9.131978,480.167633
508,0,0.003632,-0.004469,-0.003045,-68.418320,9.121160,480.178925
509,0,0.003484,-0.004501,-0.002785,-68.414314,9.122333,480.170410
510,0,0.003429,-0.004416,-0.002852,-68.420021,9.126476,480.155457
511,0,0.003737,-0.004592,-0.002915,-68.420601,9.142540,480.149109
512,0,0.003622,-0.004565,-0.002721,-68.422050,9.146214,480.160339
513,0,0.003631,-0.004489,-0.002712,-68.417686,9.135186,480.164917
514,0,0.003772,-0.004501,-0.003117,-68.410431,9.143043,480.163849
515,0,0.003674,-0.004507,-0.003031,-68.419174,9.146476,480.158478
516,0,0.003674,-0.004400,-0.002956,-68.421371,9.150446,480.159332
517,0,0.003564,-0.004392,-0.002823,-68.422501,9.139259,480.169250
518,0,0.003441,-0.004464,-0.002816,-68.424385,9.141569,480.170563
519,0,0.003702,-0.004410,-0.002948,-68.422813,9.150661,480.175140
520,0,0.003666,-0.004469,-0.002834,-68.416275,9.157651,480.178406
521,0,0.003599,-0.004452,-0.002893,-68.420784,9.160708,480.166382
522,0,0.003694,-0.004441,-0.002689,-68.417389,9.156630,480.153748
523,0,0.003622,-0.004425,-0.002926,-68.418266,9.143223,480.148315
524,0,0.003729,-0.004531,-0.002896,-68.418457,9.131187,480.157379
525,0,0.003607,-0.004421,-0.002922,-68.418587,9.143704,480.175323
526,0,0.003506,-0.004483,-0.002883,-68.416862,9.145717,480.187378
527,0,0.003659,-0.004421,-0.002843,-68.411568,9.137997,480.155243
528,0,0.003699,-0.004453,-0.002787,-68.415001,9.140348,480.145203
529,0,0.003746,-0.004485,-0.002817,-68.416588,9.148485,480.153198
530,0,0.003594,-0.004426,-0.002889,-68.419327,9.148304,480.170563
531,0,0.003692,-0.004528,-0.003008,-68.413948,9.151721,480.176392
532,0,0.003767,-0.004497,-0.002847,-68.417679,9.142532,480.161682
533,0,0.003549,-0.004466,-0.002760,-68.414528,9.139108,480.161804
534,0,0.003659,-0.004475,-0.002955,-68.414688,9.152889,480.148773
535,0,0.003586,-0.004466,-0.002707,-68.414558,9.161034,480.149811
536,0,0.003668,-0.004374,-0.002754,-68.414719,9.155016,480.159119
537,0,0.003656,-0.004379,-0.002744,-68.413422,9.148161,480.169342
538,0,0.003664,-0.004482,-0.002802,-68.408340,9.146853,480.161591
539,0,0.003610,-0.004468,-0.002735,-68.409286,9.148668,480.156006
540,0,0.003567,-0.004502,-0.002464,-68.411690,9.153486,480.159088
541,0,0.003563,-0.004481,-0.002693,-68.418327,9.157976,480.161743
542,0,0.003603,-0.004562,-0.002812,-68.416641,9.157710,480.169464
543,0,0.003607,-0.004364,-0.002762,-68.419006,9.137806,480.163788
544,0,0.003543,-0.004428,-0.002782,-68.408752,9.149010,480.159058
545,0,0.003637,-0.004406,-0.002608,-68.413246,9.161913,480.163361
546,0,0.003681,-0.004352,-0.002600,-68.420937,9.160444,480.171814
547,0,0.003704,-0.004569,-0.002703,-68.413254,9.157243,480.166962
548,0,0.003703,-0.004554,-0.002845,-68.419762,9.142707,480.164215
549,0,0.003568,-0.004513,-0.002663,-68.417908,9.150131,480.169495
550,0,0.003637,-0.004429,-0.003020,-68.413765,9.164840,480.173706
551,0,0.003660,-0.004393,-0.002577,-68.415588,9.150412,480.158203
552,0,0.003642,-0.004546,-0.002897,-68.411758,9.157441,480.157898
553,0,0.003714,-0.004494,-0.002824,-68.411636,9.154990,480.169312
554,0,0.003642,-0.004509,-0.002868,-68.415215,9.155791,480.175537
555,0,0.003730,-0.004542,-0.002954,-68.414940,9.153824,480.173462
556,0,0.003690,-0.004573,-0.002950,-68.407272,9.151331,480.158112
557,0,0.003646,-0.004513,-0.002763,-68.415871,9.152787,480.158661
558,0,0.003548,-0.004558,-0.002858,-68.414848,9.153630,480.162994
559,0,0.003600,-0.004498,-0.002762,-68.414528,9.156595,480.162476
560,0,0.003642,-0.004409,-0.002758,-68.413582,9.149970,480.164673
561,0,0.003657,-0.004461,-0.002774,-68.410088,9.142221,480.158600
562,0,0.003788,-0.004482,-0.002951,-68.415894,9.156191,480.163757
563,0,0.003705,-0.004564,-0.002896,-68.412178,9.163339,480.172913
564,0,0.003564,-0.004312,-0.002706,-68.422455,9.156883,480.172424
565,0,0.003464,-0.004536,-0.002606,-68.417091,9.153139,480.174225
566,0,0.003661,-0.004476,-0.002769,-68.421852,9.151151,480.158264
567,0,0.003610,-0.004525,-0.002770,-68.420364,9.154798,480.166016
568,0,0.003579,-0.004511,-0.002771,-68.416924,9.152492,480.169922
569,0,0.003745,-0.004476,-0.002775,-68.420555,9.165288,480.173584
570,0,0.003591,-0.004614,-0.002693,-68.409790,9.146903,480.170380
571,0,0.003588,-0.004371,-0.002818,-68.423584,9.141653,480.167023
572,0,0.003543,-0.004510,-0.002706,-68.415222,9.148899,480.167450
573,0,0.003610,-0.004528,-0.002603,-68.422592,9.159714,480.170807
574,0,0.003678,-0.004547,-0.002831,-68.421379,9.151768,480.180450
575,0,0.003661,-0.004489,-0.002801,-68.417984,9.148082,480.167145
576,0,0.003697,-0.004561,-0.002790,-68.420242,9.150341,480.156830
577,0,0.003592,-0.004486,-0.002632,-68.419403,9.149937,480.163330
578,0,0.003553,-0.004427,-0.002704,-68.423042,9.150181,480.171112
579,0,0.003701,-0.004609,-0.002990,-68.416916,9.148824,480.170044
580,0,0.003542,-0.004423,-0.002880,-68.425194,9.139544,480.167725
581,0,0.003572,-0.004517,-0.002807,-68.415611,9.145138,480.174164
582,0,0.003595,-0.004406,-0.002613,-68.412552,9.138880,480.164551
583,0,0.003675,-0.004408,-0.002834,-68.413086,9.160750,480.162170
584,0,0.003498,-0.004411,-0.002737,-68.407181,9.153112,480.169037
585,0,0.003615,-0.004461,-0.002836,-68.408768,9.151277,480.162933
586,0,0.003689,-0.004554,-0.002933,-68.408470,9.157697,480.162720
587,0,0.003646,-0.004487,-0.002794,-68.399574,9.167680,480.165009
588,0,0.003722,-0.004391,-0.002850,-68.403404,9.156900,480.168243
589,0,0.003600,-0.004412,-0.003024,-68.402863,9.148841,480.164429
590,0,0.003590,-0.004395,-0.003003,-68.403786,9.144479,480.170898
591,0,0.003668,-0.004416,-0.002971,-68.411774,9.138095,480.169037
592,0,0.003501,-0.004419,-0.002846,-68.408043,9.141665,480.180725
593,0,0.003762,-0.004408,-0.002742,-68.412613,9.161823,480.172943
594,0,0.003611,-0.004562,-0.002798,-68.407265,9.156703,480.174652
595,0,0.003593,-0.004406,-0.002751,-68.406990,9.141408,480.165344
596,0,0.003636,-0.004542,-0.002842,-68.410187,9.147676,480.169952
597,0,0.003640,-0.004494,-0.002753,-68.411804,9.158793,480.169556
598,0,0.003548,-0.004365,-0.002676,-68.416054,9.147592,480.168396
599,0,0.003605,-0.004479,-0.002725,-68.408073,9.135701,480.161041
600,0,0.003765,-0.004454,-0.002937,-68.409180,9.145104,480.165466
601,0,0.003646,-0.004487,-0.002700,-68.407379,9.141854,480.161133
602,0,0.003682,-0.004326,-0.002836,-68.412376,9.145016,480.167267
603,0,0.003617,-0.004485,-0.002592,-68.410995,9.140125,480.161743
604,0,0.003723,-0.004500,-0.002809,-68.408524,9.136560,480.157104
605,0,0.003745,-0.004445,-0.002833,-68.423134,9.141132,480.159668
606,0,0.003740,-0.004556,-0.002838,-68.415092,9.147219,480.161865
607,0,0.003661,-0.004467,-0.002640,-68.420006,9.148732,480.157959
608,0,0.003510,-0.004487,-0.002518,-68.415695,9.144455,480.159729
609,0,0.003649,-0.004398,-0.002802,-68.412788,9.141749,480.158417
610,0,0.003583,-0.004443,-0.002733,-68.415764,9.154533,480.162750
611,0,0.003713,-0.004521,-0.002606,-68.410645,9.157086,480.165253
612,0,0.003628,-0.004440,-0.002855,-68.411179,9.150812,480.180725
613,0,0.003808,-0.004534,-0.002786,-68.417038,9.159222,480.179047
614,0,0.003478,-0.004500,-0.002745,-68.414330,9.150918,480.163422
615,0,0.003623,-0.004484,-0.002755,-68.419876,9.150818,480.158783
616,0,0.003654,-0.004605,-0.002762,-68.426613,9.156406,480.156311
617,0,0.003679,-0.004591,-0.002788,-68.431252,9.153927,480.155243
618,0,0.003535,-0.004459,-0.002932,-68.419891,9.143413,480.158356
619,0,0.003689,-0.004471,-0.003042,-68.413727,9.128693,480.153381
620,0,0.003755,-0.004386,-0.002931,-68.415092,9.136456,480.157745
621,0,0.003640,-0.004480,-0.002819,-68.419884,9.147783,480.163391
622,0,0.003697,-0.004365,-0.002784,-68.415604,9.135111,480.167084
623,0,0.003572,-0.004473,-0.002933,-68.416527,9.127774,480.159546
624,0,0.003643,-0.004422,-0.002995,-68.415718,9.132725,480.157562
625,0,0.003585,-0.004456,-0.002900,-68.414001,9.148499,480.166046
626,0,0.003599,-0.004384,-0.002793,-68.420044,9.145251,480.156555
627,0,0.003661,-0.004509,-0.002694,-68.411560,9.144774,480.152740
628,0,0.003734,-0.004420,-0.002933,-68.412682,9.140926,480.153107
629,0,0.003557,-0.004475,-0.002806,-68.412308,9.141378,480.163452
630,0,0.003775,-0.004522,-0.003155,-68.419762,9.144898,480.166382
631,0,0.003713,-0.004548,-0.002797,-68.416428,9.145136,480.165466
632,0,0.003656,-0.004507,-0.002838,-68.419502,9.144715,480.160431
633,0,0.003664,-0.004438,-0.002751,-68.424118,9.139241,480.158752
634,0,0.003671,-0.004488,-0.002931,-68.424004,9.149620,480.163757
635,0,0.003637,-0.004426,-0.002824,-68.414680,9.148542,480.168365
636,0,0.003650,-0.004424,-0.002593,-68.416214,9.145478,480.167511
637,0,0.003692,-0.004588,-0.002719,-68.414436,9.154019,480.159943
638,0,0.003642,-0.004544,-0.002740,-68.417778,9.152819,480.153503
639,0,0.003720,-0.004494,-0.002802,-68.416740,9.148383,480.162506
640,0,0.003610,-0.004500,-0.002791,-68.412811,9.142773,480.169128
641,0,0.003705,-0.004489,-0.002765,-68.409081,9.154705,480.163452
642,0,0.003731,-0.004361,-0.002770,-68.411667,9.153934,480.154999
643,0,0.003732,-0.004496,-0.002846,-68.407906,9.153625,480.160583
644,0,0.003709,-0.004520,-0.002603,-68.419044,9.151330,480.160919
645,0,0.003605,-0.004542,-0.002878,-68.418495,9.148379,480.174377
646,0,0.003659,-0.004478,-0.002849,-68.411507,9.144580,480.183228
647,0,0.003746,-0.004458,-0.002826,-68.408646,9.149051,480.175385
648,0,0.003688,-0.004566,-0.002821,-68.414680,9.155760,480.164825
649,0,0.003732,-0.004442,-0.002808,-68.421555,9.166608,480.171814
650,0,0.003716,-0.004491,-0.002927,-68.419868,9.145774,480.160980
651,0,0.003541,-0.004555,-0.002841,-68.418968,9.134218,480.158936
652,0,0.003649,-0.004461,-0.002778,-68.415840,9.146172,480.168762
653,0,0.003629,-0.004392,-0.002778,-68.423370,9.146362,480.164185
654,0,0.003655,-0.004431,-0.002863,-68.417580,9.148303,480.154572
655,0,0.003577,-0.004412,-0.002960,-68.425301,9.150331,480.150024
656,0,0.003690,-0.004562,-0.002969,-68.423248,9.153191,480.152557
657,0,0.003529,-0.004453,-0.002869,-68.425468,9.144197,480.164215
658,0,0.003553,-0.004523,-0.002865,-68.423691,9.153200,480.155365
659,0,0.003692,-0.004449,-0.002936,-68.422310,9.155540,480.157135
660,0,0.003588,-0.004537,-0.002901,-68.424461,9.155237,480.153503
661,0,0.003682,-0.004514,-0.002858,-68.432991,9.161515,480.155304
662,0,0.003575,-0.004557,-0.002843,-68.426781,9.148046,480.153442
663,0,0.003775,-0.004490,-0.002938,-68.429466,9.159195,480.166718
664,0,0.003823,-0.004510,-0.002788,-68.425415,9.156933,480.171783
665,0,0.003599,-0.004409,-0.002941,-68.428131,9.151701,480.167847
666,0,0.003647,-0.004419,-0.002961,-68.427361,9.157690,480.153412
667,0,0.003673,-0.004498,-0.003042,-68.423126,9.151970,480.147369
668,0,0.003607,-0.004589,-0.002881,-68.428284,9.149024,480.152954
669,0,0.003510,-0.004367,-0.002945,-68.431892,9.151082,480.169495
670,0,0.003547,-0.004415,-0.002902,-68.425964,9.136326,480.175018
671,0,0.003736,-0.004373,-0.003017,-68.430412,9.127626,480.160980
672,0,0.003650,-0.004574,-0.002981,-68.427460,9.144338,480.158020
673,0,0.003661,-0.004466,-0.002903,-68.428810,9.148438,480.150970
